商品名,原价,活动价,页面网址,月销量,图片地址,评论时间,评论人,评价内容,追评,追评时间,属性1,属性2,属性3
Midea/美的 一级能效3匹变频冷暖客厅家用空调立式柜式大柜机风锦,8099,6649,https://detail.tmall.com/item.htm?abbucket=1&id=618337907868&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4530001762756&spm=a1z10.15-b-s.w4011-15096535908.109.286f2aa0IyhHXh,月销 600+,"http://img.alicdn.com/tps/TB1l6dkOXXXXXXEXVXXXXXXXXXX-210-210.png_70x70.jpg
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png",28天前,乖**咪,安装迅速，试了机制热很快，比较静音 ,,, 极地白,,
Midea/美的 一级能效3匹变频冷暖客厅家用空调立式柜式大柜机风锦,8099,6649,https://detail.tmall.com/item.htm?abbucket=1&id=618337907868&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4530001762756&spm=a1z10.15-b-s.w4011-15096535908.109.286f2aa0IyhHXh,月销 600+,"http://img.alicdn.com/tps/TB1l6dkOXXXXXXEXVXXXXXXXXXX-210-210.png_70x70.jpg
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png",29天前,李**2,送货特别快，安装师傅也很细心，空调铜管我家走地柜下面，特别不好走，师傅都很耐心的给安装，，售后小姐姐也很不错了机器试用出风很大，没啥噪音，喜欢的可以入手了 ,,, 极地白,,
Midea/美的 一级能效3匹变频冷暖客厅家用空调立式柜式大柜机风锦,8099,6649,https://detail.tmall.com/item.htm?abbucket=1&id=618337907868&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4530001762756&spm=a1z10.15-b-s.w4011-15096535908.109.286f2aa0IyhHXh,月销 600+,"http://sns.m.taobao.com/avatar/sns/user/flag/sns_logo?type=taobao&amp;kn=wwc_tb_11&amp;bizCode=taobao_avatar&amp;userFlag=RAzN83923zmuymB1ued3SEUHE2RG64kAi9ogP4z1RKpGF6WkyHJ5DqkhGJ5GNNBxF1SHyxE7QbRhHxshhVfYyG6hs5cmSYtScBMCruXnvouwBj82vu766rQtBGNV
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png",1个月前,阳**8,物流很快，安装师傅很好，宝贝很好很满意，客服也耐心的讲解  制冷 热效果：很好   安装服务：很不错，很快就装好了,,, 极地白,,
Midea/美的 一级能效3匹变频冷暖客厅家用空调立式柜式大柜机风锦,8099,6649,https://detail.tmall.com/item.htm?abbucket=1&id=618337907868&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4530001762756&spm=a1z10.15-b-s.w4011-15096535908.109.286f2aa0IyhHXh,月销 600+,"http://img.alicdn.com/tps/TB1l6dkOXXXXXXEXVXXXXXXXXXX-210-210.png_70x70.jpg
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png",1个月前,丁**0,制冷 热效果：客服推荐的，还有活动，电器在这家一站式购齐，省心了，试了一下不错。樱木花道客服确实有耐心，我来回退订了好几回，优惠券用到极致，感谢。 ,,, 极地白,,
Midea/美的 一级能效3匹变频冷暖客厅家用空调立式柜式大柜机风锦,8099,6649,https://detail.tmall.com/item.htm?abbucket=1&id=618337907868&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4530001762756&spm=a1z10.15-b-s.w4011-15096535908.109.286f2aa0IyhHXh,月销 600+,"http://img.alicdn.com/tps/TB1l6dkOXXXXXXEXVXXXXXXXXXX-210-210.png_70x70.jpg
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png",1个月前,豹**感,功率大小：功率不算大的，一直很信赖美的 安装服务：送货到农村，包安装，服务很不错，  制冷 热效果：非常好  ,,, 极地白,,
Midea/美的 一级能效3匹变频冷暖客厅家用空调立式柜式大柜机风锦,8099,6649,https://detail.tmall.com/item.htm?abbucket=1&id=618337907868&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4530001762756&spm=a1z10.15-b-s.w4011-15096535908.109.286f2aa0IyhHXh,月销 600+,"http://img.alicdn.com/tps/TB1l6dkOXXXXXXEXVXXXXXXXXXX-210-210.png_70x70.jpg
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png",1个月前,超**玛,此用户没有填写评价。,0天后追评【安装服务】送货和安装同步，速度快师傅服务好 【产品颜值】很好看，放在家里很大气 【送风舒适】,, 极地白,,
Midea/美的 一级能效3匹变频冷暖客厅家用空调立式柜式大柜机风锦,8099,6649,https://detail.tmall.com/item.htm?abbucket=1&id=618337907868&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4530001762756&spm=a1z10.15-b-s.w4011-15096535908.109.286f2aa0IyhHXh,月销 600+,"http://sns.m.taobao.com/avatar/sns/user/flag/sns_logo?type=taobao&amp;kn=wwc_tb_11&amp;bizCode=taobao_avatar&amp;userFlag=RAzN84GK7wS8eNjr8xNY1ydgxAabuPHhuPoia7SCo4fDZYepgFUKQnReXwZNXkdkQ8LtJ9tvUt7PFQkJ1LTqTA2rru2LYzVr5fGv5YYWcZCCuULzZ9x78DW82LLbsC7yadscy2bPAtjjtbm96uJ9EPSsrZC1t8LaRo3VvYZ
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png",1个月前,残**1,功率大小：3匹的空调对于一百多平的房子来说够用了，开的热空调很快就热了 制冷 热效果：制热效果非常好，超级快，总体很满意，这个空调也太棒了吧，哈哈  ,,, 极地白,,
Midea/美的 一级能效3匹变频冷暖客厅家用空调立式柜式大柜机风锦,8099,6649,https://detail.tmall.com/item.htm?abbucket=1&id=618337907868&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4530001762756&spm=a1z10.15-b-s.w4011-15096535908.109.286f2aa0IyhHXh,月销 600+,"http://img.alicdn.com/tps/TB1l6dkOXXXXXXEXVXXXXXXXXXX-210-210.png_70x70.jpg
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png",1个月前,n**w,安装服务：物流很快。师傅安装负责，制热效果很好，最值得称赞的是，安装结束后把垃圾也清理好！ ,,, 极地白,,
Midea/美的 一级能效3匹变频冷暖客厅家用空调立式柜式大柜机风锦,8099,6649,https://detail.tmall.com/item.htm?abbucket=1&id=618337907868&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4530001762756&spm=a1z10.15-b-s.w4011-15096535908.109.286f2aa0IyhHXh,月销 600+,"http://sns.m.taobao.com/avatar/sns/user/flag/sns_logo?type=taobao&amp;kn=wwc_tb_11&amp;bizCode=taobao_avatar&amp;userFlag=RAzN84GK7wS8eNHtLyZmupC6cL3abVwAmC2zBrPDoJ8gnLcmi8BySvKYCv1DHZMT9Cre3c6zN2gp4Wz2QwPhdHtEQFQpUQjixshycCGcq7CFLoBRZAWbwxPSzRcwuCaVq3LC7RmtNU8DZTHDFFyr4HhEFtPGUngdPF2yhtV
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png",1个月前,1**妮,安装服务:服务态度很好，值得下次回购 功率大小:非常适合家庭用 制冷 热效果:制冷制热非常速度 也没有任何噪音，我会推荐给朋友的。,,, 极地白,,
Midea/美的 一级能效3匹变频冷暖客厅家用空调立式柜式大柜机风锦,8099,6649,https://detail.tmall.com/item.htm?abbucket=1&id=618337907868&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4530001762756&spm=a1z10.15-b-s.w4011-15096535908.109.286f2aa0IyhHXh,月销 600+,"http://sns.m.taobao.com/avatar/sns/user/flag/sns_logo?type=taobao&amp;kn=wwc_tb_11&amp;bizCode=taobao_avatar&amp;userFlag=RAzN84GK7wS8eNjr8xNY1ydgxAabuPHhuPoiyVK8ojSYK3nNzdPqieZUwyhxneQCcwvvd5HyNJszrfGQdZkRcR6gpKsvmnLTgBUZWsdxCdpeUqnCzYuPCVAapSjjXQ94psCtGHqmkf9K7Qr8LSDpQJvryRyiXv38Y4rSemP
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png",1个月前,娇**婷,功率大小：美 安装服务：收到货颜值高，速度非常快，昨天下单今天就到家，安装师傅也非常给力，美的大品牌值得信赖！ 制冷 热效果：好 ,,, 极地白,,
Midea/美的 一级能效3匹变频冷暖客厅家用空调立式柜式大柜机风锦,8099,6649,https://detail.tmall.com/item.htm?abbucket=1&id=618337907868&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4530001762756&spm=a1z10.15-b-s.w4011-15096535908.109.286f2aa0IyhHXh,月销 600+,"http://img.alicdn.com/tps/TB1l6dkOXXXXXXEXVXXXXXXXXXX-210-210.png_70x70.jpg
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png",6天前,青**0,安装师傅很专业，态度热情、也很辛苦！空调样式和我很喜欢，和我想的一样！  ,,, 极地白,,
Midea/美的 一级能效3匹变频冷暖客厅家用空调立式柜式大柜机风锦,8099,6649,https://detail.tmall.com/item.htm?abbucket=1&id=618337907868&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4530001762756&spm=a1z10.15-b-s.w4011-15096535908.109.286f2aa0IyhHXh,月销 600+,"http://sns.m.taobao.com/avatar/sns/user/flag/sns_logo?type=taobao&amp;kn=wwc_tb_11&amp;bizCode=taobao_avatar&amp;userFlag=RAzN84GK7wS8eNHtLyZmupC6cL3abVwAmC2ym6YsFvNRe7Dd2EuGrV6ixR5dgAtM5sFZV5KuETGoRG6BctCHTQSfWPdTTc6poT32rP4c66Qm5NWszZJAqzRpJr3fVsgReRHbDs4mpLAkJrDBJfuvboRqYKCaYsUv2bdceid
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png",9天前,晨**开,此用户没有填写评价。,1天后追评性价比高，颜值高的一款空调，安装服务都挺好的，用起来非常舒服，好评,, 极地白,,
Midea/美的 一级能效3匹变频冷暖客厅家用空调立式柜式大柜机风锦,8099,6649,https://detail.tmall.com/item.htm?abbucket=1&id=618337907868&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4530001762756&spm=a1z10.15-b-s.w4011-15096535908.109.286f2aa0IyhHXh,月销 600+,"http://img.alicdn.com/tps/TB1l6dkOXXXXXXEXVXXXXXXXXXX-210-210.png_70x70.jpg
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png",10天前,鑫**5,快也好 功率大小：合适 安装服务：很好 制冷 热效果：不错 ,,, 极地白,,
Midea/美的 一级能效3匹变频冷暖客厅家用空调立式柜式大柜机风锦,8099,6649,https://detail.tmall.com/item.htm?abbucket=1&id=618337907868&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4530001762756&spm=a1z10.15-b-s.w4011-15096535908.109.286f2aa0IyhHXh,月销 600+,"http://img.alicdn.com/tps/TB1l6dkOXXXXXXEXVXXXXXXXXXX-210-210.png_70x70.jpg
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png",10天前,y**6,一款颜值很高的柜式空调，试了一下效果不错，很满意哈哈，是我想要的效果！ ,,, 极地白,,
Midea/美的 一级能效3匹变频冷暖客厅家用空调立式柜式大柜机风锦,8099,6649,https://detail.tmall.com/item.htm?abbucket=1&id=618337907868&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4530001762756&spm=a1z10.15-b-s.w4011-15096535908.109.286f2aa0IyhHXh,月销 600+,"http://sns.m.taobao.com/avatar/sns/user/flag/sns_logo?type=taobao&amp;kn=wwc_tb_11&amp;bizCode=taobao_avatar&amp;userFlag=RAzN84GK7wS8eNHtLyZmupC6cL3abVwAmC2zR99ELAmd9vhBcM7QdEW2F9EdA79LQqqrfh3aHB1NGELSm9SA3CF893gq1mmeuj7bpk4YMVhBPMsiWN4RFX5FnPd33u2UaKicuG8j39UPmzhjBwZyXGnM98M467BgMCf24Tb
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png",10天前,光**1,安装服务：安装师傅很好，上午就搞好了，售后服务小姐姐很负责任。夏天就可以美美的享受了 ,,, 极地白,,
Midea/美的 一级能效3匹变频冷暖客厅家用空调立式柜式大柜机风锦,8099,6649,https://detail.tmall.com/item.htm?abbucket=1&id=618337907868&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4530001762756&spm=a1z10.15-b-s.w4011-15096535908.109.286f2aa0IyhHXh,月销 600+,"http://sns.m.taobao.com/avatar/sns/user/flag/sns_logo?type=taobao&amp;kn=wwc_tb_11&amp;bizCode=taobao_avatar&amp;userFlag=RAzN84GK7wS8eNjr8xNY1ydgxAabuPHhuPojm1Y4iQEgnf6MgE8gHZjDBR6RRiSLxyFHgcym7e491aHrcdA9Cr2XQMuf5xZK9cbWRXWq7fErxQuxMv78twSrsCUDxqtAyV3veNEKQFs5dRw9Dn4zjQFaa2BATcuisK4LKsP
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png",10天前,k**i,安装人员服务很好，地上都帮我扫干净了，非常感谢！！ ,,, 极地白,,
Midea/美的 一级能效3匹变频冷暖客厅家用空调立式柜式大柜机风锦,8099,6649,https://detail.tmall.com/item.htm?abbucket=1&id=618337907868&rn=abce87c80a1362441bdc417b0d1e2238&skuId=4530001762756&spm=a1z10.15-b-s.w4011-15096535908.109.286f2aa0IyhHXh,月销 600+,"http://sns.m.taobao.com/avatar/sns/user/flag/sns_logo?type=taobao&amp;kn=wwc_tb_11&amp;bizCode=taobao_avatar&amp;userFlag=RAzN83923zmuymB1ued3SEUHE2RG64kAi9ogPtBACcgoJe69Erh7NGi3LtJzVpShDkWpRXB2auk9NhfuWC1iY45GSTwm3ryZdrVLVxAsxFHMoGCGfwUFqPJ7odX2
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png
//gw.alicdn.com/imgextra/i4/O1CN01CYtPWu1MUBqQAUK9D_!!6000000001437-2-tps-2-2.png",11天前,超**0,安装服务：服务挺好，安装的不错，服务态度好！ ,,, 极地白,,
